Gruppo patologie: Dati di prevalenza Ipertensione
Genere: Femmine
Classi età: 45-49
Indicatore: Numero assoluto
Anni¹: 2022


AREA;2022
LAZIO;15331
ROMA;6420
ASL Roma 1;2011
ASL Roma 2;3112
ASL Roma 3;1548
ASL Roma 4;891
ASL Roma 5;1652
ASL Roma 6;1551
ASL Frosinone;1642
ASL Latina;1734
ASL Rieti;464
ASL Viterbo;726

DISTRETTO;2022

ASL Roma 1, Distretto 01;244
ASL Roma 1, Distretto 02;240
ASL Roma 1, Distretto 03;465
ASL Roma 1, Distretto 13;314
ASL Roma 1, Distretto 14;427
ASL Roma 1, Distretto 15;321
ASL Roma 2, Distretto 04;417
ASL Roma 2, Distretto 05;611
ASL Roma 2, Distretto 06;868
ASL Roma 2, Distretto 07;623
ASL Roma 2, Distretto 08;235
ASL Roma 2, Distretto 09;358
ASL Roma 3, Municipio X;608
ASL Roma 3, Municipio XI;406
ASL Roma 3, Municipio XII;283
ASL Roma 3, Fiumicino;251
ASL Roma 4, Distretto F1;205
ASL Roma 4, Distretto F2;254
ASL Roma 4, Distretto F3;149
ASL Roma 4, Distretto F4;283
ASL Roma 5, Distretto G1-Mentana-Monterotondo;341
ASL Roma 5, Distretto G2-Guidonia;389
ASL Roma 5, Distretto G3-Tivoli;282
ASL Roma 5, Distretto G4-Subiaco;88
ASL Roma 5, Distretto G5-Palestrina;268
ASL Roma 5, Distretto G6-Colleferro;284
ASL Roma 6, Distretto H1;228
ASL Roma 6, Distretto H2;289
ASL Roma 6, Distretto H3;200
ASL Roma 6, Distretto H4;331
ASL Roma 6, Distretto H5;204
ASL Roma 6, Distretto H6;299
ASL Viterbo, Distretto A;214
ASL Viterbo, Distretto B;220
ASL Viterbo, Distretto C;292
ASL Rieti, Distretto 1-Rieti-Antrodoco-SElpidio;290
ASL Rieti, Distretto 2 - Salario-Mirtense;174
ASL Latina, Distretto 1 - Aprilia-Cisterna;397
ASL Latina, Distretto 2 - Latina;507
ASL Latina, Distretto 3 - Monti Lepini;165
ASL Latina, Distretto 4 - Fondi-Terracina;336
ASL Latina, Distretto 5 - Formia-Gaeta;329
ASL Frosinone, Distretto A - Alatri-Anagni;335
ASL Frosinone, Distretto B - Frosinone;572
ASL Frosinone, Distretto C - Sora;325
ASL Frosinone, Distretto D - Cassino - Pontecorvo;410

COMUNE;2022
Accumoli;(*)
Acquafondata;(*)
Acquapendente;17
Acuto;6
Affile;5
Agosta;(*)
Alatri;111
Albano Laziale;99
Allumiere;9
Alvito;10
Amaseno;18
Amatrice;6
Anagni;93
Anguillara Sabazia;65
Anticoli Corrado;5
Antrodoco;11
Anzio;161
Aprilia;236
Aquino;19
Arce;17
Arcinazzo Romano;4
Ardea;135
Ariccia;50
Arlena Di Castro;(*)
Arnara;8
Arpino;21
Arsoli;4
Artena;63
Ascrea;0
Atina;18
Ausonia;10
Bagnoregio;8
Barbarano Romano;6
Bassano In Teverina;(*)
Bassano Romano;11
Bassiano;7
Bellegra;(*)
Belmonte Castello;(*)
