Gruppo patologie: Dati di prevalenza Ipertensione
Genere: Maschi
Classi età: 40-44
Indicatore: Numero assoluto
Anni¹: 2022


AREA;2022
LAZIO;10048
ROMA;4362
ASL Roma 1;1364
ASL Roma 2;2304
ASL Roma 3;845
ASL Roma 4;525
ASL Roma 5;1050
ASL Roma 6;964
ASL Frosinone;1064
ASL Latina;1118
ASL Rieti;294
ASL Viterbo;520

DISTRETTO;2022

ASL Roma 1, Distretto 01;214
ASL Roma 1, Distretto 02;168
ASL Roma 1, Distretto 03;307
ASL Roma 1, Distretto 13;197
ASL Roma 1, Distretto 14;288
ASL Roma 1, Distretto 15;190
ASL Roma 2, Distretto 04;280
ASL Roma 2, Distretto 05;529
ASL Roma 2, Distretto 06;629
ASL Roma 2, Distretto 07;436
ASL Roma 2, Distretto 08;182
ASL Roma 2, Distretto 09;248
ASL Roma 3, Municipio X;313
ASL Roma 3, Municipio XI;219
ASL Roma 3, Municipio XII;162
ASL Roma 3, Fiumicino;151
ASL Roma 4, Distretto F1;128
ASL Roma 4, Distretto F2;133
ASL Roma 4, Distretto F3;89
ASL Roma 4, Distretto F4;175
ASL Roma 5, Distretto G1-Mentana-Monterotondo;208
ASL Roma 5, Distretto G2-Guidonia;291
ASL Roma 5, Distretto G3-Tivoli;160
ASL Roma 5, Distretto G4-Subiaco;66
ASL Roma 5, Distretto G5-Palestrina;195
ASL Roma 5, Distretto G6-Colleferro;130
ASL Roma 6, Distretto H1;128
ASL Roma 6, Distretto H2;172
ASL Roma 6, Distretto H3;143
ASL Roma 6, Distretto H4;221
ASL Roma 6, Distretto H5;140
ASL Roma 6, Distretto H6;160
ASL Viterbo, Distretto A;148
ASL Viterbo, Distretto B;144
ASL Viterbo, Distretto C;228
ASL Rieti, Distretto 1-Rieti-Antrodoco-SElpidio;171
ASL Rieti, Distretto 2 - Salario-Mirtense;123
ASL Latina, Distretto 1 - Aprilia-Cisterna;252
ASL Latina, Distretto 2 - Latina;305
ASL Latina, Distretto 3 - Monti Lepini;92
ASL Latina, Distretto 4 - Fondi-Terracina;236
ASL Latina, Distretto 5 - Formia-Gaeta;233
ASL Frosinone, Distretto A - Alatri-Anagni;188
ASL Frosinone, Distretto B - Frosinone;367
ASL Frosinone, Distretto C - Sora;222
ASL Frosinone, Distretto D - Cassino - Pontecorvo;287

COMUNE;2022
Accumoli;(*)
Acquafondata;0
Acquapendente;6
Acuto;4
Affile;(*)
Agosta;4
Alatri;54
Albano Laziale;67
Allumiere;6
Alvito;4
Amaseno;13
Amatrice;5
Anagni;47
Anguillara Sabazia;32
Anticoli Corrado;(*)
Antrodoco;7
Anzio;81
Aprilia;152
Aquino;14
Arce;13
Arcinazzo Romano;(*)
Ardea;86
Ariccia;28
Arlena Di Castro;0
Arnara;6
Arpino;18
Arsoli;6
Artena;31
Ascrea;0
Atina;9
Ausonia;6
Bagnoregio;8
Barbarano Romano;0
Bassano In Teverina;(*)
Bassano Romano;12
Bassiano;(*)
Bellegra;5
Belmonte Castello;0
Belmonte In Sabina;(*)
Blera;5
Bolsena;(*)
Bomarzo;(*)
Borbona;(*)
Borgo Velino;(*)
Borgorose;10
Boville Ernica;11
Bracciano;30
Broccostella;6
Calcata;6
Camerata Nuova;0
Campagnano Di Roma;20
Campodimele;(*)
Campoli Appennino;4
Canale Monterano;5
Canepina;(*)
Canino;5
Cantalice;6
Cantalupo In Sabina;(*)
Canterano;0
Capena;21
Capodimonte;(*)
Capranica;10
Capranica Prenestina;0
Caprarola;5
Carbognano;(*)
