Rieti;875
Rignano Flaminio;126
Riofreddo;15
Ripi;73
Rivodutri;30
Rocca Canterano;(*)
Rocca D'Arce;16
Rocca Di Cave;6
Rocca Di Papa;179
Rocca Massima;24
Rocca Priora;149
Rocca Santo Stefano;18
Rocca Sinibalda;16
Roccagiovine;5
Roccagorga;66
Roccantica;13
Roccasecca;121
Roccasecca Dei Volsci;20
Roiate;9
Roma;46306
Ronciglione;133
Roviano;22
Sabaudia;271
Sacrofano;107
Salisano;6
Sambuci;12
San Biagio Saracinisco;8
San Cesareo;185
San Donato Val Di Comino;30
San Felice Circeo;160
San Giorgio A Liri;42
San Giovanni Incarico;62
San Gregorio Da Sassola;28
San Lorenzo Nuovo;44
San Polo Dei Cavalieri;34
San Vito Romano;50
San Vittore Del Lazio;38
Sant'Ambrogio Sul Garigliano;11
Sant'Andrea Del Garigliano;22
Sant'Angelo Romano;58
Sant'Apollinare;26
Sant'Elia Fiumerapido;97
Sant'Oreste;54
Santa Marinella;275
Santi Cosma E Damiano;95
Santopadre;23
Saracinesco;(*)
Scandriglia;47
Segni;174
Selci;22
Sermoneta;107
Serrone;42
Settefrati;13
Sezze;341
Sgurgola;51
Sonnino;136
Sora;426
Soriano Nel Cimino;120
Sperlonga;53
Spigno Saturnia;47
Stimigliano;42
Strangolagalli;34
Subiaco;132
Supino;78
Sutri;93
Tarano;21
Tarquinia;278
Terelle;6
Terracina;686
Tessennano;11
Tivoli;839
Toffia;17
Tolfa;88
Torre Cajetani;14
Torri In Sabina;34
Torrice;73
Torricella In Sabina;28
Torrita Tiberina;17
Trevi Nel Lazio;29
Trevignano Romano;72
Trivigliano;12
Turania;7
Tuscania;128
Vacone;(*)
Valentano;57
Vallecorsa;50
Vallemaio;15
Vallepietra;(*)
Vallerano;37
Vallerotonda;32
Vallinfreda;6
Valmontone;189
Varco Sabino;5
Vasanello;53
Vejano;31
Velletri;766
Ventotene;5
Veroli;281
Vetralla;191
Vicalvi;15
Vico Nel Lazio;26
Vicovaro;51
Vignanello;61
Villa Latina;29
Villa San Giovanni In Tuscia;12
Villa Santa Lucia;36
Villa Santo Stefano;23
Viterbo;985
Viticuso;7
Vitorchiano;47
Vivaro Romano;6
Zagarolo;208
(*)  n casi ≤ 3 Dato omesso per normativa sulla riservatezza

Fonte www.opensalutelazio.it
