Gruppo patologie: Dati di prevalenza Scompenso cardiaco;
Genere: Femmine;
Classi età: 80-84;
Indicatore: Numero assoluto;
Anni¹: 2022;
genere;fem
classi_eta;"""80-84"""
AREA;2022
LAZIO;9618
ROMA;4699
ASL Roma 1;1629
ASL Roma 2;2164
ASL Roma 3;1015
ASL Roma 4;443
ASL Roma 5;803
ASL Roma 6;898
ASL Frosinone;797
ASL Latina;976
ASL Rieti;366
ASL Viterbo;527
;
DISTRETTO;2022
;
ASL Roma 1, Distretto 01;219
ASL Roma 1, Distretto 02;199
ASL Roma 1, Distretto 03;335
ASL Roma 1, Distretto 13;270
ASL Roma 1, Distretto 14;382
ASL Roma 1, Distretto 15;224
ASL Roma 2, Distretto 04;325
ASL Roma 2, Distretto 05;491
ASL Roma 2, Distretto 06;329
ASL Roma 2, Distretto 07;530
ASL Roma 2, Distretto 08;247
ASL Roma 2, Distretto 09;242
ASL Roma 3, Municipio X;331
ASL Roma 3, Municipio XI;318
ASL Roma 3, Municipio XII;257
ASL Roma 3, Fiumicino;109
ASL Roma 4, Distretto F1;106
ASL Roma 4, Distretto F2;99
ASL Roma 4, Distretto F3;70
ASL Roma 4, Distretto F4;168
ASL Roma 5, Distretto G1-Mentana-Monterotondo;140
ASL Roma 5, Distretto G2-Guidonia;180
ASL Roma 5, Distretto G3-Tivoli;122
ASL Roma 5, Distretto G4-Subiaco;58
ASL Roma 5, Distretto G5-Palestrina;144
ASL Roma 5, Distretto G6-Colleferro;159
ASL Roma 6, Distretto H1;128
ASL Roma 6, Distretto H2;176
ASL Roma 6, Distretto H3;146
ASL Roma 6, Distretto H4;153
ASL Roma 6, Distretto H5;136
ASL Roma 6, Distretto H6;159
ASL Viterbo, Distretto A;209
ASL Viterbo, Distretto B;132
ASL Viterbo, Distretto C;186
ASL Rieti, Distretto 1-Rieti-Antrodoco-SElpidio;215
ASL Rieti, Distretto 2 - Salario-Mirtense;151
ASL Latina, Distretto 1 - Aprilia-Cisterna;193
ASL Latina, Distretto 2 - Latina;306
ASL Latina, Distretto 3 - Monti Lepini;115
ASL Latina, Distretto 4 - Fondi-Terracina;191
ASL Latina, Distretto 5 - Formia-Gaeta;171
ASL Frosinone, Distretto A - Alatri-Anagni;150
ASL Frosinone, Distretto B - Frosinone;253
ASL Frosinone, Distretto C - Sora;180
ASL Frosinone, Distretto D - Cassino - Pontecorvo;214
;
COMUNE;2022
Accumoli;(*)
Acquafondata;(*)
Acquapendente;14
Acuto;(*)
Affile;(*)
Agosta;(*)
Alatri;45
Albano Laziale;65
Allumiere;7
Alvito;4
Amaseno;(*)
Amatrice;4
Anagni;33
Anguillara Sabazia;28
Anticoli Corrado;4
Antrodoco;5
Anzio;82
Aprilia;89
Aquino;17
Arce;15
Arcinazzo Romano;(*)
Ardea;52
Ariccia;30
Arlena Di Castro;(*)
Arnara;(*)
Arpino;18
Arsoli;7
Artena;27
Ascrea;(*)
Atina;13
Ausonia;5
Bagnoregio;7
Barbarano Romano;(*)
Bassano In Teverina;(*)
Bassano Romano;10
Bassiano;6
Bellegra;7
Belmonte Castello;(*)
Belmonte In Sabina;0
Blera;5
Bolsena;9
Bomarzo;6
Borbona;0
Borgo Velino;(*)
Borgorose;11
Boville Ernica;12
Bracciano;25
Broccostella;8
Calcata;(*)
Camerata Nuova;0
Campagnano Di Roma;22
Campodimele;(*)
Campoli Appennino;0
Canale Monterano;6
Canepina;6
Canino;14
Cantalice;9
Cantalupo In Sabina;11
Canterano;0
Capena;15
Capodimonte;5
Capranica;11
Capranica Prenestina;0
Caprarola;13
Carbognano;(*)
Carpineto Romano;15
Casalattico;(*)
Casalvieri;(*)
Casape;(*)
Casaprota;(*)
Casperia;(*)
Cassino;60
Castel Di Tora;(*)
Castel Gandolfo;11
Castel Madama;7
Castel San Pietro Romano;(*)
Castel Sant'Angelo;(*)
Castel Sant'Elia;6
Castelforte;9
Castelliri;9
Castelnuovo Di Farfa;(*)
Castelnuovo Di Porto;14
Castelnuovo Parano;(*)
Castiglione In Teverina;(*)
Castro Dei Volsci;8
Castrocielo;9
Cave;13
Ceccano;24
Celleno;(*)
Cellere;(*)
Ceprano;17
Cerreto Laziale;0
Cervara Di Roma;(*)
Cervaro;9
Cerveteri;42
Ciampino;66
Ciciliano;(*)
Cineto Romano;(*)
Cisterna Di Latina;60
Cittaducale;14
Cittareale;(*)
Civita Castellana;26
Civitavecchia;68
Civitella D'Agliano;(*)
Civitella San Paolo;6
Colfelice;(*)
Collalto Sabino;0
Colle Di Tora;(*)
Colle San Magno;(*)
Colleferro;45
Collegiove;0
Collepardo;(*)
Collevecchio;4
Colli Sul Velino;(*)
Colonna;4
Concerviano;(*)
Configni;0
Contigliano;11
Corchiano;7
Coreno Ausonio;0
Cori;37
Cottanello;(*)
Esperia;6
Fabrica Di Roma;8
Faleria;(*)
Falvaterra;0
Fara In Sabina;35
Farnese;(*)
Ferentino;26
Fiamignano;(*)
Fiano Romano;14
Filacciano;(*)
Filettino;(*)
Fiuggi;17
Fiumicino;109
Fondi;51
Fontana Liri;5
Fonte Nuova;44
Fontechiari;0
Forano;4
Formello;26
Formia;53
Frascati;30
Frasso Sabino;0
Frosinone;64
Fumone;7
Gaeta;32
Gallese;5
Gallicano Nel Lazio;8
Gallinaro;0
Gavignano;(*)
Genazzano;10
Genzano Di Roma;50
Gerano;0
Giuliano Di Roma;9
Gorga;(*)
Gradoli;(*)
Graffignano;8
Greccio;(*)
Grottaferrata;37
Grotte Di Castro;8
Guarcino;(*)
Guidonia Montecelio;118
Ischia Di Castro;5
Isola Del Liri;19
Itri;16
Jenne;0
Labico;13
Labro;0
Ladispoli;57
Lanuvio;19
Lariano;25
Latera;(*)
Latina;219
Lenola;9
Leonessa;4
Licenza;(*)
Longone Sabino;(*)
Lubriano;(*)
Maenza;6
Magliano Romano;(*)
Magliano Sabina;6
Mandela;(*)
Manziana;5
Marano Equo;(*)
Marcellina;10
Marcetelli;(*)
Marino;80
Marta;4
Mazzano Romano;6
Mentana;40
Micigliano;(*)
Minturno;40
Mompeo;(*)
Montalto Di Castro;13
Montasola;(*)
Monte Porzio Catone;13
Monte Romano;11
Monte San Biagio;14
Monte San Giovanni Campano;24
