Gruppo patologie: Dati di prevalenza Ipertensione;
Genere: Maschi;
Classi età: 45-49;
Indicatore: Numero assoluto;
Anni¹: 2022;
genere;man
classi_eta;"""45-49"""
AREA;2022
LAZIO;23636
ROMA;10125
ASL Roma 1;3179
ASL Roma 2;5087
ASL Roma 3;2215
ASL Roma 4;1290
ASL Roma 5;2392
ASL Roma 6;2499
ASL Frosinone;2384
ASL Latina;2608
ASL Rieti;720
ASL Viterbo;1262
;
DISTRETTO;2022
;
ASL Roma 1, Distretto 01;445
ASL Roma 1, Distretto 02;405
ASL Roma 1, Distretto 03;734
ASL Roma 1, Distretto 13;424
ASL Roma 1, Distretto 14;713
ASL Roma 1, Distretto 15;458
ASL Roma 2, Distretto 04;717
ASL Roma 2, Distretto 05;1048
ASL Roma 2, Distretto 06;1295
ASL Roma 2, Distretto 07;999
ASL Roma 2, Distretto 08;424
ASL Roma 2, Distretto 09;604
ASL Roma 3, Municipio X;861
ASL Roma 3, Municipio XI;581
ASL Roma 3, Municipio XII;417
ASL Roma 3, Fiumicino;356
ASL Roma 4, Distretto F1;295
ASL Roma 4, Distretto F2;317
ASL Roma 4, Distretto F3;202
ASL Roma 4, Distretto F4;476
ASL Roma 5, Distretto G1-Mentana-Monterotondo;478
ASL Roma 5, Distretto G2-Guidonia;648
ASL Roma 5, Distretto G3-Tivoli;389
ASL Roma 5, Distretto G4-Subiaco;148
ASL Roma 5, Distretto G5-Palestrina;395
ASL Roma 5, Distretto G6-Colleferro;334
ASL Roma 6, Distretto H1;369
ASL Roma 6, Distretto H2;418
ASL Roma 6, Distretto H3;392
ASL Roma 6, Distretto H4;543
ASL Roma 6, Distretto H5;310
ASL Roma 6, Distretto H6;467
ASL Viterbo, Distretto A;371
ASL Viterbo, Distretto B;385
ASL Viterbo, Distretto C;506
ASL Rieti, Distretto 1-Rieti-Antrodoco-SElpidio;421
ASL Rieti, Distretto 2 - Salario-Mirtense;299
ASL Latina, Distretto 1 - Aprilia-Cisterna;581
ASL Latina, Distretto 2 - Latina;755
ASL Latina, Distretto 3 - Monti Lepini;258
ASL Latina, Distretto 4 - Fondi-Terracina;512
ASL Latina, Distretto 5 - Formia-Gaeta;502
ASL Frosinone, Distretto A - Alatri-Anagni;467
ASL Frosinone, Distretto B - Frosinone;823
ASL Frosinone, Distretto C - Sora;460
