Gruppo patologie: Dati di prevalenza Ipertensione;
Genere: Femmine;
Classi età: 60-64;
Indicatore: Numero assoluto;
Anni¹: 2022;
genere;fem
classi_eta;"""60-64"""
AREA;2022
LAZIO;64346
ROMA;28294
ASL Roma 1;9420
ASL Roma 2;13728
ASL Roma 3;5896
ASL Roma 4;3476
ASL Roma 5;6164
ASL Roma 6;6488
ASL Frosinone;6994
ASL Latina;6868
ASL Rieti;1975
ASL Viterbo;3337
;
DISTRETTO;2022
;
ASL Roma 1, Distretto 01;1230
ASL Roma 1, Distretto 02;1340
ASL Roma 1, Distretto 03;2129
ASL Roma 1, Distretto 13;1316
ASL Roma 1, Distretto 14;2006
ASL Roma 1, Distretto 15;1399
ASL Roma 2, Distretto 04;2016
ASL Roma 2, Distretto 05;2680
ASL Roma 2, Distretto 06;2956
ASL Roma 2, Distretto 07;3091
ASL Roma 2, Distretto 08;1288
ASL Roma 2, Distretto 09;1697
ASL Roma 3, Municipio X;2341
ASL Roma 3, Municipio XI;1492
ASL Roma 3, Municipio XII;1313
ASL Roma 3, Fiumicino;750
ASL Roma 4, Distretto F1;840
ASL Roma 4, Distretto F2;892
ASL Roma 4, Distretto F3;600
ASL Roma 4, Distretto F4;1144
ASL Roma 5, Distretto G1-Mentana-Monterotondo;1082
ASL Roma 5, Distretto G2-Guidonia;1512
ASL Roma 5, Distretto G3-Tivoli;1085
ASL Roma 5, Distretto G4-Subiaco;455
ASL Roma 5, Distretto G5-Palestrina;1030
ASL Roma 5, Distretto G6-Colleferro;1000
ASL Roma 6, Distretto H1;1031
ASL Roma 6, Distretto H2;1246
ASL Roma 6, Distretto H3;864
ASL Roma 6, Distretto H4;1216
ASL Roma 6, Distretto H5;903
ASL Roma 6, Distretto H6;1228
ASL Viterbo, Distretto A;1112
ASL Viterbo, Distretto B;896
ASL Viterbo, Distretto C;1329
ASL Rieti, Distretto 1-Rieti-Antrodoco-SElpidio;1222
ASL Rieti, Distretto 2 - Salario-Mirtense;753
ASL Latina, Distretto 1 - Aprilia-Cisterna;1434
ASL Latina, Distretto 2 - Latina;1937
ASL Latina, Distretto 3 - Monti Lepini;778
ASL Latina, Distretto 4 - Fondi-Terracina;1344
ASL Latina, Distretto 5 - Formia-Gaeta;1375
ASL Frosinone, Distretto A - Alatri-Anagni;1259
ASL Frosinone, Distretto B - Frosinone;2505
ASL Frosinone, Distretto C - Sora;1514
ASL Frosinone, Distretto D - Cassino - Pontecorvo;1716
;
COMUNE;2022
Accumoli;7
Acquafondata;(*)
Acquapendente;54
Acuto;43
Affile;20
Agosta;30
Alatri;379
Albano Laziale;440
Allumiere;58
Alvito;51
Amaseno;50
Amatrice;19
Anagni;283
Anguillara Sabazia;214
Anticoli Corrado;17
Antrodoco;42
Anzio;628
Aprilia;820
Aquino;73
Arce;101
Arcinazzo Romano;25
Ardea;528
Ariccia;221
Arlena Di Castro;8
Arnara;42
Arpino;116
Arsoli;20
Artena;190
Ascrea;(*)
Atina;60
Ausonia;35
