Gruppo patologie: Dati di prevalenza Ipertensione;
Genere: Femmine;
Classi età: 15-19;
Indicatore: Numero assoluto;
Anni¹: 2022;
genere;fem
classi_eta;"""15-19"""
AREA;2022
LAZIO;255
ROMA;118
ASL Roma 1;40
ASL Roma 2;52
ASL Roma 3;30
ASL Roma 4;14
ASL Roma 5;23
ASL Roma 6;28
ASL Frosinone;22
ASL Latina;25
ASL Rieti;10
ASL Viterbo;11
;
DISTRETTO;2022
;
ASL Roma 1, Distretto 01;5
ASL Roma 1, Distretto 02;(*)
ASL Roma 1, Distretto 03;8
ASL Roma 1, Distretto 13;7
ASL Roma 1, Distretto 14;10
ASL Roma 1, Distretto 15;8
ASL Roma 2, Distretto 04;5
ASL Roma 2, Distretto 05;5
ASL Roma 2, Distretto 06;12
ASL Roma 2, Distretto 07;12
ASL Roma 2, Distretto 08;6
ASL Roma 2, Distretto 09;12
ASL Roma 3, Municipio X;13
ASL Roma 3, Municipio XI;9
ASL Roma 3, Municipio XII;4
ASL Roma 3, Fiumicino;4
ASL Roma 4, Distretto F1;4
ASL Roma 4, Distretto F2;4
ASL Roma 4, Distretto F3;(*)
ASL Roma 4, Distretto F4;4
ASL Roma 5, Distretto G1-Mentana-Monterotondo;5
ASL Roma 5, Distretto G2-Guidonia;11
ASL Roma 5, Distretto G3-Tivoli;(*)
ASL Roma 5, Distretto G5-Palestrina;(*)
ASL Roma 5, Distretto G6-Colleferro;(*)
ASL Roma 6, Distretto H1;(*)
ASL Roma 6, Distretto H2;5
ASL Roma 6, Distretto H3;(*)
ASL Roma 6, Distretto H4;7
ASL Roma 6, Distretto H5;4
ASL Roma 6, Distretto H6;6
ASL Viterbo, Distretto A;4
ASL Viterbo, Distretto B;(*)
ASL Viterbo, Distretto C;6
ASL Rieti, Distretto 1-Rieti-Antrodoco-SElpidio;7
ASL Rieti, Distretto 2 - Salario-Mirtense;(*)
ASL Latina, Distretto 1 - Aprilia-Cisterna;6
ASL Latina, Distretto 2 - Latina;7
ASL Latina, Distretto 3 - Monti Lepini;(*)
ASL Latina, Distretto 4 - Fondi-Terracina;4
ASL Latina, Distretto 5 - Formia-Gaeta;6
ASL Frosinone, Distretto A - Alatri-Anagni;(*)
ASL Frosinone, Distretto B - Frosinone;7
ASL Frosinone, Distretto C - Sora;7
ASL Frosinone, Distretto D - Cassino - Pontecorvo;5
;
COMUNE;2022
Accumoli;0
Acquafondata;0
Acquapendente;0
Acuto;0
Affile;0
Agosta;0
Alatri;(*)
Albano Laziale;(*)
Allumiere;0
Alvito;0
Amaseno;0
Amatrice;0
Anagni;0
Anguillara Sabazia;(*)
Anticoli Corrado;0
Antrodoco;0
Anzio;(*)
Aprilia;4
Aquino;(*)
Arce;(*)
Arcinazzo Romano;0
Ardea;(*)
Ariccia;(*)
Arlena Di Castro;0
Arnara;0
Arpino;(*)
Arsoli;0
Artena;(*)
Ascrea;0
Atina;0
Ausonia;0
Bagnoregio;0
Barbarano Romano;0
Bassano In Teverina;0
