Gruppo patologie: Dati di prevalenza Broncopneumopatia Cronica Ostruttiva
Genere: Maschi
Classi età: 10-14
Indicatore: Numero assoluto
Anni¹: 2022


AREA;2022
LAZIO;30
ROMA;11
ASL Roma 1;5
ASL Roma 2;4
ASL Roma 3;(*)
ASL Roma 4;(*)
ASL Roma 5;6
ASL Roma 6;(*)
ASL Frosinone;5
ASL Latina;(*)
ASL Rieti;0
ASL Viterbo;(*)

DISTRETTO;2022

ASL Roma 1, Distretto 02;(*)
ASL Roma 1, Distretto 14;(*)
ASL Roma 1, Distretto 15;(*)
ASL Roma 2, Distretto 04;(*)
ASL Roma 2, Distretto 06;(*)
ASL Roma 3, Municipio X;(*)
ASL Roma 3, Municipio XI;(*)
ASL Roma 3, Fiumicino;(*)
ASL Roma 4, Distretto F2;(*)
ASL Roma 5, Distretto G1-Mentana-Monterotondo;(*)
ASL Roma 5, Distretto G2-Guidonia;(*)
ASL Roma 5, Distretto G5-Palestrina;(*)
ASL Roma 6, Distretto H3;(*)
ASL Roma 6, Distretto H4;(*)
ASL Viterbo, Distretto B;(*)
ASL Viterbo, Distretto C;(*)
ASL Latina, Distretto 4 - Fondi-Terracina;(*)
ASL Frosinone, Distretto D - Cassino - Pontecorvo;5

COMUNE;2022
Accumoli;0
Acquafondata;0
Acquapendente;0
Acuto;0
Affile;0
Agosta;0
Alatri;0
Albano Laziale;0
Allumiere;0
Alvito;0
Amaseno;0
Amatrice;0
Anagni;0
Anguillara Sabazia;0
Anticoli Corrado;0
Antrodoco;0
Anzio;0
Aprilia;0
Aquino;(*)
Arce;0
Arcinazzo Romano;0
Ardea;(*)
Ariccia;0
Arlena Di Castro;0
Arnara;0
Arpino;0
Arsoli;0
Artena;0
Ascrea;0
Atina;0
Ausonia;0
Bagnoregio;0
Barbarano Romano;0
Bassano In Teverina;0
Bassano Romano;0
Bassiano;0
Bellegra;0
Belmonte Castello;0
Belmonte In Sabina;0
Blera;0
Bolsena;0
Bomarzo;0
Borbona;0
Borgo Velino;0
Borgorose;0
