Gruppo patologie: Dati di prevalenza Broncopneumopatia Cronica Ostruttiva
Genere: Femmine
Classi età: 60-64
Indicatore: Numero assoluto
Anni¹: 2022


AREA;2022
LAZIO;5474
ROMA;2603
ASL Roma 1;905
ASL Roma 2;1220
ASL Roma 3;556
ASL Roma 4;279
ASL Roma 5;521
ASL Roma 6;638
ASL Frosinone;444
ASL Latina;532
ASL Rieti;105
ASL Viterbo;274

DISTRETTO;2022

ASL Roma 1, Distretto 01;124
ASL Roma 1, Distretto 02;138
ASL Roma 1, Distretto 03;207
ASL Roma 1, Distretto 13;134
ASL Roma 1, Distretto 14;167
ASL Roma 1, Distretto 15;135
ASL Roma 2, Distretto 04;180
ASL Roma 2, Distretto 05;243
ASL Roma 2, Distretto 06;269
ASL Roma 2, Distretto 07;277
ASL Roma 2, Distretto 08;111
ASL Roma 2, Distretto 09;140
ASL Roma 3, Municipio X;205
ASL Roma 3, Municipio XI;140
ASL Roma 3, Municipio XII;133
ASL Roma 3, Fiumicino;78
ASL Roma 4, Distretto F1;64
ASL Roma 4, Distretto F2;57
ASL Roma 4, Distretto F3;40
ASL Roma 4, Distretto F4;118
ASL Roma 5, Distretto G1-Mentana-Monterotondo;103
ASL Roma 5, Distretto G2-Guidonia;128
ASL Roma 5, Distretto G3-Tivoli;99
ASL Roma 5, Distretto G4-Subiaco;33
ASL Roma 5, Distretto G5-Palestrina;80
ASL Roma 5, Distretto G6-Colleferro;78
ASL Roma 6, Distretto H1;106
ASL Roma 6, Distretto H2;121
ASL Roma 6, Distretto H3;80
ASL Roma 6, Distretto H4;109
ASL Roma 6, Distretto H5;103
ASL Roma 6, Distretto H6;119
ASL Viterbo, Distretto A;97
ASL Viterbo, Distretto B;73
ASL Viterbo, Distretto C;104
ASL Rieti, Distretto 1-Rieti-Antrodoco-SElpidio;60
ASL Rieti, Distretto 2 - Salario-Mirtense;45
ASL Latina, Distretto 1 - Aprilia-Cisterna;106
ASL Latina, Distretto 2 - Latina;168
ASL Latina, Distretto 3 - Monti Lepini;69
ASL Latina, Distretto 4 - Fondi-Terracina;86
ASL Latina, Distretto 5 - Formia-Gaeta;103
ASL Frosinone, Distretto A - Alatri-Anagni;84
ASL Frosinone, Distretto B - Frosinone;177
ASL Frosinone, Distretto C - Sora;85
ASL Frosinone, Distretto D - Cassino - Pontecorvo;98

COMUNE;2022
Accumoli;0
Acquafondata;0
Acquapendente;5
Acuto;0
Affile;(*)
Agosta;(*)
Alatri;30
Albano Laziale;53
Allumiere;(*)
Alvito;(*)
Amaseno;(*)
Amatrice;(*)
Anagni;14
Anguillara Sabazia;16
Anticoli Corrado;0
Antrodoco;(*)
Anzio;61
Aprilia;54
Aquino;4
Arce;(*)
Arcinazzo Romano;(*)
Ardea;53
Ariccia;24
Arlena Di Castro;0
Arnara;(*)
Arpino;6
Arsoli;(*)
Artena;14
Ascrea;0
Atina;(*)
Ausonia;(*)
Bagnoregio;4
Barbarano Romano;(*)
Bassano In Teverina;0
Bassano Romano;(*)
Bassiano;(*)
Bellegra;4
Belmonte Castello;0
Belmonte In Sabina;(*)
Blera;(*)
Bolsena;6
Bomarzo;0
Borbona;(*)
Borgo Velino;(*)
Borgorose;(*)
Boville Ernica;9
Bracciano;14
Broccostella;4
Calcata;(*)
Camerata Nuova;0
Campagnano Di Roma;14
Campodimele;0
Campoli Appennino;(*)
Canale Monterano;(*)
Canepina;(*)
Canino;8
Cantalice;5
Cantalupo In Sabina;(*)
Canterano;0
Capena;8
Capodimonte;(*)
Capranica;5
Capranica Prenestina;(*)
Caprarola;(*)
Carbognano;7
Carpineto Romano;5
Casalattico;0
Casalvieri;(*)
Casape;(*)
Casaprota;0
Casperia;(*)
Cassino;26
Castel Di Tora;0
Castel Gandolfo;7
Castel Madama;(*)
Castel San Pietro Romano;0
Castel Sant'Angelo;0
Castel Sant'Elia;5
Castelforte;(*)
Castelliri;(*)
Castelnuovo Di Farfa;0
Castelnuovo Di Porto;7
Castelnuovo Parano;0
Castiglione In Teverina;0
Castro Dei Volsci;(*)
Castrocielo;8
Cave;10
Ceccano;19
Celleno;(*)
Cellere;(*)
Ceprano;8
Cerreto Laziale;(*)
Cervara Di Roma;0
Cervaro;4
Cerveteri;28
Ciampino;35
Ciciliano;0
Cineto Romano;0
Cisterna Di Latina;37
Cittaducale;(*)
Cittareale;0
Civita Castellana;19
Civitavecchia;45
Civitella D'Agliano;(*)
Civitella San Paolo;4
Colfelice;4
Collalto Sabino;0
Colle Di Tora;0
Colle San Magno;(*)
Colleferro;27
Collegiove;0
Collepardo;(*)
Collevecchio;0
Colli Sul Velino;(*)
Colonna;(*)
Concerviano;(*)
Configni;(*)
Contigliano;(*)
Corchiano;5
Coreno Ausonio;0
Cori;14
Cottanello;0
Esperia;5
Fabrica Di Roma;7
Faleria;4
Falvaterra;0
Fara In Sabina;15
Farnese;(*)
Ferentino;21
Fiamignano;(*)
Fiano Romano;17
Filacciano;0
Filettino;0
Fiuggi;7
Fiumicino;78
Fondi;33
Fontana Liri;0
Fonte Nuova;33
Fontechiari;0
Forano;(*)
Formello;15
Formia;40
Frascati;23
Frasso Sabino;0
Frosinone;52
Fumone;(*)
Gaeta;16
