Gruppo patologie: Dati di prevalenza Broncopneumopatia Cronica Ostruttiva
Genere: Maschi
Classi età: 75-79
Indicatore: Numero assoluto
Anni¹: 2022


AREA;2022
LAZIO;11385
ROMA;4892
ASL Roma 1;1685
ASL Roma 2;2306
ASL Roma 3;1067
ASL Roma 4;700
ASL Roma 5;961
ASL Roma 6;1353
ASL Frosinone;1135
ASL Latina;1270
ASL Rieti;270
ASL Viterbo;638

DISTRETTO;2022

ASL Roma 1, Distretto 01;278
ASL Roma 1, Distretto 02;248
ASL Roma 1, Distretto 03;393
ASL Roma 1, Distretto 13;223
ASL Roma 1, Distretto 14;303
ASL Roma 1, Distretto 15;240
ASL Roma 2, Distretto 04;391
ASL Roma 2, Distretto 05;386
ASL Roma 2, Distretto 06;436
ASL Roma 2, Distretto 07;543
ASL Roma 2, Distretto 08;273
ASL Roma 2, Distretto 09;277
ASL Roma 3, Municipio X;387
ASL Roma 3, Municipio XI;329
ASL Roma 3, Municipio XII;185
ASL Roma 3, Fiumicino;166
ASL Roma 4, Distretto F1;172
ASL Roma 4, Distretto F2;182
ASL Roma 4, Distretto F3;111
ASL Roma 4, Distretto F4;235
ASL Roma 5, Distretto G1-Mentana-Monterotondo;181
ASL Roma 5, Distretto G2-Guidonia;224
ASL Roma 5, Distretto G3-Tivoli;174
ASL Roma 5, Distretto G4-Subiaco;80
ASL Roma 5, Distretto G5-Palestrina;149
ASL Roma 5, Distretto G6-Colleferro;153
ASL Roma 6, Distretto H1;228
ASL Roma 6, Distretto H2;269
ASL Roma 6, Distretto H3;185
ASL Roma 6, Distretto H4;209
ASL Roma 6, Distretto H5;221
ASL Roma 6, Distretto H6;241
ASL Viterbo, Distretto A;231
ASL Viterbo, Distretto B;169
ASL Viterbo, Distretto C;238
ASL Rieti, Distretto 1-Rieti-Antrodoco-SElpidio;159
ASL Rieti, Distretto 2 - Salario-Mirtense;111
ASL Latina, Distretto 1 - Aprilia-Cisterna;276
ASL Latina, Distretto 2 - Latina;390
ASL Latina, Distretto 3 - Monti Lepini;148
ASL Latina, Distretto 4 - Fondi-Terracina;217
ASL Latina, Distretto 5 - Formia-Gaeta;239
ASL Frosinone, Distretto A - Alatri-Anagni;221
ASL Frosinone, Distretto B - Frosinone;433
ASL Frosinone, Distretto C - Sora;243
ASL Frosinone, Distretto D - Cassino - Pontecorvo;238

COMUNE;2022
Accumoli;(*)
Acquafondata;0
Acquapendente;14
Acuto;(*)
Affile;7
Agosta;12
Alatri;75
Albano Laziale;93
Allumiere;12
Alvito;6
Amaseno;7
Amatrice;(*)
Anagni;44
Anguillara Sabazia;43
Anticoli Corrado;(*)
Antrodoco;(*)
Anzio;134
Aprilia;149
Aquino;6
Arce;14
Arcinazzo Romano;6
Ardea;101
Ariccia;68
Arlena Di Castro;(*)
Arnara;12
Arpino;21
Arsoli;5
Artena;22
Ascrea;(*)
Atina;7
Ausonia;(*)
Bagnoregio;6
Barbarano Romano;4
Bassano In Teverina;(*)
Bassano Romano;11
Bassiano;4
Bellegra;7
Belmonte Castello;(*)
Belmonte In Sabina;5
Blera;7
Bolsena;7
Bomarzo;(*)
Borbona;(*)
Borgo Velino;(*)
Borgorose;10
Boville Ernica;24
Bracciano;34
Broccostella;7
Calcata;0
Camerata Nuova;0
Campagnano Di Roma;29
Campodimele;(*)
Campoli Appennino;(*)
Canale Monterano;8
Canepina;13
Canino;13
Cantalice;(*)
Cantalupo In Sabina;(*)
Canterano;0
