Gruppo patologie: Dati di prevalenza Broncopneumopatia Cronica Ostruttiva
Genere: Maschi
Classi età: 60-64
Indicatore: Numero assoluto
Anni¹: 2022


AREA;2022
LAZIO;5897
ROMA;2485
ASL Roma 1;874
ASL Roma 2;1224
ASL Roma 3;458
ASL Roma 4;296
ASL Roma 5;608
ASL Roma 6;719
ASL Frosinone;616
ASL Latina;648
ASL Rieti;128
ASL Viterbo;326

DISTRETTO;2022

ASL Roma 1, Distretto 01;133
ASL Roma 1, Distretto 02;129
ASL Roma 1, Distretto 03;192
ASL Roma 1, Distretto 13;113
ASL Roma 1, Distretto 14;172
ASL Roma 1, Distretto 15;135
ASL Roma 2, Distretto 04;178
ASL Roma 2, Distretto 05;255
ASL Roma 2, Distretto 06;269
ASL Roma 2, Distretto 07;255
ASL Roma 2, Distretto 08;129
ASL Roma 2, Distretto 09;138
ASL Roma 3, Municipio X;176
ASL Roma 3, Municipio XI;112
ASL Roma 3, Municipio XII;99
ASL Roma 3, Fiumicino;71
ASL Roma 4, Distretto F1;69
ASL Roma 4, Distretto F2;73
ASL Roma 4, Distretto F3;51
ASL Roma 4, Distretto F4;103
ASL Roma 5, Distretto G1-Mentana-Monterotondo;96
ASL Roma 5, Distretto G2-Guidonia;146
ASL Roma 5, Distretto G3-Tivoli;109
ASL Roma 5, Distretto G4-Subiaco;49
ASL Roma 5, Distretto G5-Palestrina;112
ASL Roma 5, Distretto G6-Colleferro;96
ASL Roma 6, Distretto H1;123
ASL Roma 6, Distretto H2;132
ASL Roma 6, Distretto H3;99
ASL Roma 6, Distretto H4;116
ASL Roma 6, Distretto H5;118
ASL Roma 6, Distretto H6;131
ASL Viterbo, Distretto A;120
ASL Viterbo, Distretto B;71
ASL Viterbo, Distretto C;135
ASL Rieti, Distretto 1-Rieti-Antrodoco-SElpidio;58
ASL Rieti, Distretto 2 - Salario-Mirtense;70
ASL Latina, Distretto 1 - Aprilia-Cisterna;154
ASL Latina, Distretto 2 - Latina;171
ASL Latina, Distretto 3 - Monti Lepini;95
ASL Latina, Distretto 4 - Fondi-Terracina;128
ASL Latina, Distretto 5 - Formia-Gaeta;100
ASL Frosinone, Distretto A - Alatri-Anagni;118
ASL Frosinone, Distretto B - Frosinone;240
ASL Frosinone, Distretto C - Sora;112
ASL Frosinone, Distretto D - Cassino - Pontecorvo;146

COMUNE;2022
Accumoli;(*)
Acquafondata;0
Acquapendente;5
Acuto;4
Affile;4
Agosta;(*)
Alatri;45
Albano Laziale;39
Allumiere;(*)
Alvito;(*)
Amaseno;(*)
Amatrice;4
Anagni;12
Anguillara Sabazia;19
Anticoli Corrado;(*)
Antrodoco;(*)
Anzio;72
Aprilia;87
Aquino;6
Arce;6
Arcinazzo Romano;(*)
Ardea;54
Ariccia;20
Arlena Di Castro;(*)
Arnara;4
Arpino;10
Arsoli;(*)
Artena;23
Ascrea;0
Atina;4
Ausonia;5
Bagnoregio;(*)
Barbarano Romano;(*)
Bassano In Teverina;0
Bassano Romano;(*)
Bassiano;(*)
Bellegra;7
Belmonte Castello;(*)
Belmonte In Sabina;(*)
Blera;4
Bolsena;7
Bomarzo;(*)
Borbona;0
Borgo Velino;(*)
Borgorose;5
Boville Ernica;17
Bracciano;15
Broccostella;(*)
Calcata;(*)
Camerata Nuova;(*)
Campagnano Di Roma;9
Campodimele;(*)
Campoli Appennino;5
Canale Monterano;5
Canepina;7
Canino;8
Cantalice;(*)
Cantalupo In Sabina;(*)
Canterano;0
Capena;6
Capodimonte;0
Capranica;11
Capranica Prenestina;0
Caprarola;(*)
Carbognano;(*)
Carpineto Romano;(*)
Casalattico;0
Casalvieri;(*)
Casape;(*)
Casaprota;0
Casperia;(*)
Cassino;44
Castel Di Tora;0
Castel Gandolfo;9
Castel Madama;9
Castel San Pietro Romano;(*)
Castel Sant'Angelo;(*)
Castel Sant'Elia;(*)
Castelforte;6
Castelliri;8
Castelnuovo Di Farfa;0
Castelnuovo Di Porto;7
Castelnuovo Parano;(*)
Castiglione In Teverina;4
