Gruppo patologie: Dati di prevalenza Ipertensione;
Genere: Maschi;
Classi età: 75-79;
Indicatore: Numero assoluto;
Anni¹: 2022;
genere;man
classi_eta;"""75-79"""
AREA;2022
LAZIO;72070
ROMA;33796
ASL Roma 1;11780
ASL Roma 2;15624
ASL Roma 3;7296
ASL Roma 4;4183
ASL Roma 5;5869
ASL Roma 6;7180
ASL Frosinone;6309
ASL Latina;7126
ASL Rieti;2334
ASL Viterbo;4369
;
DISTRETTO;2022
;
ASL Roma 1, Distretto 01;2019
ASL Roma 1, Distretto 02;1882
ASL Roma 1, Distretto 03;2653
ASL Roma 1, Distretto 13;1483
ASL Roma 1, Distretto 14;2120
ASL Roma 1, Distretto 15;1623
ASL Roma 2, Distretto 04;2517
ASL Roma 2, Distretto 05;2638
ASL Roma 2, Distretto 06;2547
ASL Roma 2, Distretto 07;3785
ASL Roma 2, Distretto 08;1977
ASL Roma 2, Distretto 09;2160
ASL Roma 3, Municipio X;2754
ASL Roma 3, Municipio XI;2042
ASL Roma 3, Municipio XII;1596
ASL Roma 3, Fiumicino;904
ASL Roma 4, Distretto F1;1186
ASL Roma 4, Distretto F2;989
ASL Roma 4, Distretto F3;747
ASL Roma 4, Distretto F4;1261
ASL Roma 5, Distretto G1-Mentana-Monterotondo;1024
ASL Roma 5, Distretto G2-Guidonia;1478
ASL Roma 5, Distretto G3-Tivoli;1070
ASL Roma 5, Distretto G4-Subiaco;418
ASL Roma 5, Distretto G5-Palestrina;903
ASL Roma 5, Distretto G6-Colleferro;976
ASL Roma 6, Distretto H1;1234
ASL Roma 6, Distretto H2;1335
ASL Roma 6, Distretto H3;985
ASL Roma 6, Distretto H4;1310
ASL Roma 6, Distretto H5;888
ASL Roma 6, Distretto H6;1428
ASL Viterbo, Distretto A;1590
ASL Viterbo, Distretto B;1184
ASL Viterbo, Distretto C;1595
ASL Rieti, Distretto 1-Rieti-Antrodoco-SElpidio;1477
ASL Rieti, Distretto 2 - Salario-Mirtense;857
ASL Latina, Distretto 1 - Aprilia-Cisterna;1428
ASL Latina, Distretto 2 - Latina;2258
ASL Latina, Distretto 3 - Monti Lepini;700
ASL Latina, Distretto 4 - Fondi-Terracina;1265
ASL Latina, Distretto 5 - Formia-Gaeta;1475
ASL Frosinone, Distretto A - Alatri-Anagni;1191
