ASL Frosinone, Distretto B - Frosinone;2169
ASL Frosinone, Distretto C - Sora;1271
ASL Frosinone, Distretto D - Cassino - Pontecorvo;1500
;
COMUNE;2022
Accumoli;8
Acquafondata;(*)
Acquapendente;68
Acuto;24
Affile;19
Agosta;22
Alatri;339
Albano Laziale;437
Allumiere;54
Alvito;47
Amaseno;55
Amatrice;32
Anagni;260
Anguillara Sabazia;238
Anticoli Corrado;21
Antrodoco;34
Anzio;627
Aprilia;914
Aquino;65
Arce;64
Arcinazzo Romano;17
Ardea;620
Ariccia;196
Arlena Di Castro;7
Arnara;23
Arpino;113
Arsoli;17
Artena;170
Ascrea;(*)
Atina;63
Ausonia;46
Bagnoregio;46
Barbarano Romano;18
Bassano In Teverina;8
Bassano Romano;59
Bassiano;23
Bellegra;41
Belmonte Castello;10
Belmonte In Sabina;11
Blera;44
Bolsena;33
Bomarzo;16
Borbona;11
Borgo Velino;15
Borgorose;63
Boville Ernica;119
Bracciano;237
Broccostella;42
Calcata;10
Camerata Nuova;9
Campagnano Di Roma;113
Campodimele;8
Campoli Appennino;22
Canale Monterano;58
Canepina;37
Canino;45
Cantalice;39
Cantalupo In Sabina;18
Canterano;4
Capena;134
Capodimonte;17
Capranica;71
Capranica Prenestina;(*)
Caprarola;59
Carbognano;20
Carpineto Romano;51
Casalattico;(*)
Casalvieri;24
Casape;15
Casaprota;14
Casperia;4
Cassino;416
Castel Di Tora;(*)
Castel Gandolfo;85
Castel Madama;89
Castel San Pietro Romano;10
Castel Sant'Angelo;15
Castel Sant'Elia;34
Castelforte;66
Castelliri;50
Castelnuovo Di Farfa;15
Castelnuovo Di Porto;99
Castelnuovo Parano;16
Castiglione In Teverina;16
Castro Dei Volsci;60
Castrocielo;49
Cave;115
Ceccano;306
Celleno;25
Cellere;16
Ceprano;109
Cerreto Laziale;9
Cervara Di Roma;9
Cervaro;116
Cerveteri;506
Ciampino;449
Ciciliano;16
Cineto Romano;16
Cisterna Di Latina;433
Cittaducale;98
Cittareale;8
Civita Castellana;187
Civitavecchia;585
Civitella D'Agliano;17
Civitella San Paolo;21
Colfelice;20
Collalto Sabino;5
Colle Di Tora;5
Colle San Magno;6
Colleferro;268
Collegiove;(*)
Collepardo;13
Collevecchio;24
Colli Sul Velino;8
Colonna;47
Concerviano;4
Configni;4
Contigliano;53
Corchiano;58
Coreno Ausonio;19
Cori;137
Cottanello;(*)
Esperia;48
Fabrica Di Roma;100
Faleria;35
Falvaterra;5
Fara In Sabina;178
Farnese;17
Ferentino;245
Fiamignano;15
Fiano Romano;166
Filacciano;6
Filettino;9
Fiuggi;120
Fiumicino;844
Fondi;424
Fontana Liri;37
Fonte Nuova;395
Fontechiari;21
Forano;42
Formello;135
Formia;418
Frascati;224
Frasso Sabino;7
Frosinone;495
Fumone;21
Gaeta;222
Gallese;37
Gallicano Nel Lazio;79
Gallinaro;15
Gavignano;34
Genazzano;76
Genzano Di Roma;313
Gerano;13
Giuliano Di Roma;35
Gorga;6
Gradoli;13
Graffignano;25
Greccio;19
Grottaferrata;216
Grotte Di Castro;24
Guarcino;18
Guidonia Montecelio;1130
Ischia Di Castro;24
Isola Del Liri;161
Itri;116
Jenne;4
Labico;62
Labro;5
Ladispoli;505
Lanuvio;140
Lariano;185
Latera;7
Latina;1411
Lenola;50
Leonessa;26
Licenza;7
Longone Sabino;8
Lubriano;8
Maenza;44
Magliano Romano;16
Magliano Sabina;45
Mandela;16
Manziana;72
Marano Equo;7
Marcellina;97
Marcetelli;0
Marino;467
Marta;28
Mazzano Romano;38
Mentana;295
Micigliano;(*)
Minturno;247
Mompeo;6
Montalto Di Castro;90
Montasola;(*)
Monte Porzio Catone;88
Monte Romano;25
Monte San Biagio;68
Monte San Giovanni Campano;135
Monte San Giovanni In Sabina;8
Montebuono;17
Montecompatri;147
Montefiascone;128
Monteflavio;22
Montelanico;21
Monteleone Sabino;21
Montelibretti;65
Montenero Sabino;(*)
Monterosi;58
Monterotondo;484
Montopoli Di Sabina;51
Montorio Romano;29
Moricone;27
Morlupo;99
Morolo;35
Morro Reatino;4
Nazzano;21
Nemi;27
Nepi;116
Nerola;30
Nespolo;5
Nettuno;611
Norma;45
Olevano Romano;75
Onano;8
Oriolo Romano;40
Orte;97
Orvinio;6
Paganico;5
Palestrina;280
Paliano;106
Palombara Sabina;152
Pastena;18
Patrica;42
Percile;(*)
Pescorocchiano;30
Pescosolido;19
Petrella Salto;19
Piansano;18
Picinisco;15
Pico;36
Piedimonte San Germano;60
Piglio;75
Pignataro Interamna;35
Pisoniano;9
Pofi;52
Poggio Bustone;30
Poggio Catino;16
Poggio Mirteto;80
Poggio Moiano;35
Poggio Nativo;35
Poggio San Lorenzo;6
Poli;26
Pomezia;785
Pontecorvo;182
Pontinia;166
Ponza;40
Ponzano Romano;15
Posta;15
Posta Fibreno;8
Pozzaglia Sabino;(*)
Priverno;125
Proceno;6
Prossedi;15
Riano;111
Rieti;600
Rignano Flaminio;120
Riofreddo;7
Ripi;72
Rivodutri;19
Rocca Canterano;(*)
Rocca D'Arce;10
Rocca Di Cave;5
Rocca Di Papa;203
Rocca Massima;18
Rocca Priora;152
Rocca Santo Stefano;19
Rocca Sinibalda;11
Roccagiovine;0
Roccagorga;67
Roccantica;6
Roccasecca;109
Roccasecca Dei Volsci;17
Roiate;9
Roma;28847
Ronciglione;66
Roviano;15
Sabaudia;203
Sacrofano;60
Salisano;4
Sambuci;10
San Biagio Saracinisco;4
San Cesareo;191
San Donato Val Di Comino;37
San Felice Circeo;118
San Giorgio A Liri;36
San Giovanni Incarico;40
San Gregorio Da Sassola;27
San Lorenzo Nuovo;24
San Polo Dei Cavalieri;33
San Vito Romano;47
San Vittore Del Lazio;42
Sant'Ambrogio Sul Garigliano;7
Sant'Andrea Del Garigliano;23
Sant'Angelo Romano;73
Sant'Apollinare;28
Sant'Elia Fiumerapido;68
Sant'Oreste;58
Santa Marinella;204
Santi Cosma E Damiano;108
Santopadre;21
Saracinesco;(*)
Scandriglia;53
Segni;121
Selci;9
Sermoneta;109
Serrone;42
Settefrati;8
Sezze;251
Sgurgola;35
Sonnino;92
Sora;308
Soriano Nel Cimino;129
Sperlonga;36
Spigno Saturnia;25
Stimigliano;28
Strangolagalli;38
Subiaco;97
Supino;65
Sutri;51
Tarano;15
Tarquinia;194
Terelle;(*)
Terracina;520
Tessennano;(*)
Tivoli;685
Toffia;20
Tolfa;65
Torre Cajetani;20
Torri In Sabina;13
Torrice;72
Torricella In Sabina;15
Torrita Tiberina;16
Trevi Nel Lazio;29
Trevignano Romano;41
Trivigliano;17
Turania;5
Tuscania;72
Vacone;(*)
Valentano;38
Vallecorsa;25
Vallemaio;14
Vallepietra;(*)
Vallerano;34
Vallerotonda;21
Vallinfreda;6
Valmontone;197
Varco Sabino;(*)
Vasanello;63
Vejano;30
Velletri;676
Ventotene;9
Veroli;211
Vetralla;188
Vicalvi;10
Vico Nel Lazio;21
Vicovaro;43
Vignanello;54
Villa Latina;14
Villa San Giovanni In Tuscia;16
Villa Santa Lucia;41
Villa Santo Stefano;26
Viterbo;658
Viticuso;(*)
Vitorchiano;51
Vivaro Romano;4
Zagarolo;224
(*)  n casi ≤ 3 Dato omesso per normativa sulla riservatezza;
;
Fonte www.opensalutelazio.it;
