Labro;10
Ladispoli;533
Lanuvio;200
Lariano;233
Latera;14
Latina;2175
Lenola;88
Leonessa;57
Licenza;15
Longone Sabino;15
Lubriano;14
Maenza;61
Magliano Romano;18
Magliano Sabina;68
Mandela;13
Manziana;118
Marano Equo;20
Marcellina;100
Marcetelli;0
Marino;684
Marta;82
Mazzano Romano;72
Mentana;316
Micigliano;(*)
Minturno;387
Mompeo;8
Montalto Di Castro;165
Montasola;8
Monte Porzio Catone;157
Monte Romano;33
Monte San Biagio;117
Monte San Giovanni Campano;256
Monte San Giovanni In Sabina;16
Montebuono;19
Montecompatri;154
Montefiascone;221
Monteflavio;37
Montelanico;37
Monteleone Sabino;34
Montelibretti;109
Montenero Sabino;5
Monterosi;50
Monterotondo;615
Montopoli Di Sabina;68
Montorio Romano;27
Moricone;48
Morlupo;150
Morolo;59
Morro Reatino;11
Nazzano;14
Nemi;30
Nepi;120
Nerola;28
Nespolo;(*)
Nettuno;860
Norma;74
Olevano Romano;107
Onano;28
Oriolo Romano;62
Orte;161
Orvinio;4
Paganico;0
Palestrina;357
Paliano;150
Palombara Sabina;210
Pastena;27
Patrica;53
Percile;(*)
Pescorocchiano;45
Pescosolido;37
Petrella Salto;24
Piansano;32
Picinisco;20
Pico;69
Piedimonte San Germano;118
Piglio;91
Pignataro Interamna;47
Pisoniano;10
Pofi;96
Poggio Bustone;45
Poggio Catino;30
Poggio Mirteto;112
Poggio Moiano;58
Poggio Nativo;41
Poggio San Lorenzo;8
Poli;47
Pomezia;895
Pontecorvo;279
Pontinia;282
Ponza;50
Ponzano Romano;21
Posta;22
Posta Fibreno;31
Pozzaglia Sabino;4
Priverno;252
Proceno;5
Prossedi;23
Riano;128
Rieti;835
Rignano Flaminio;154
Riofreddo;16
Ripi;91
Rivodutri;27
Rocca Canterano;4
Rocca D'Arce;23
Rocca Di Cave;5
Rocca Di Papa;220
Rocca Massima;14
Rocca Priora;194
Rocca Santo Stefano;19
Rocca Sinibalda;23
Roccagiovine;6
Roccagorga;106
Roccantica;8
Roccasecca;152
Roccasecca Dei Volsci;23
Roiate;16
Roma;41787
Ronciglione;137
Roviano;24
Sabaudia;370
Sacrofano;95
Salisano;9
Sambuci;11
San Biagio Saracinisco;9
San Cesareo;204
San Donato Val Di Comino;40
San Felice Circeo;179
San Giorgio A Liri;49
San Giovanni Incarico;75
San Gregorio Da Sassola;24
San Lorenzo Nuovo;33
San Polo Dei Cavalieri;51
San Vito Romano;42
San Vittore Del Lazio;50
Sant'Ambrogio Sul Garigliano;28
Sant'Andrea Del Garigliano;29
Sant'Angelo Romano;57
Sant'Apollinare;35
Sant'Elia Fiumerapido;119
Sant'Oreste;80
Santa Marinella;294
Santi Cosma E Damiano;139
Santopadre;28
Saracinesco;(*)
Scandriglia;59
