Gruppo patologie: Dati di prevalenza Diabete ;tipo 2
Genere: Femmine
Classi età: 65-69
Indicatore: Numero assoluto
Anni¹: 2022


AREA;2022
LAZIO;17563
ROMA;7302
ASL Roma 1;2458
ASL Roma 2;3584
ASL Roma 3;1480
ASL Roma 4;1014
ASL Roma 5;1797
ASL Roma 6;1839
ASL Frosinone;1804
ASL Latina;2036
ASL Rieti;521
ASL Viterbo;1030

DISTRETTO;2022

ASL Roma 1, Distretto 01;365
ASL Roma 1, Distretto 02;267
ASL Roma 1, Distretto 03;558
ASL Roma 1, Distretto 13;366
ASL Roma 1, Distretto 14;515
ASL Roma 1, Distretto 15;387
ASL Roma 2, Distretto 04;514
ASL Roma 2, Distretto 05;729
ASL Roma 2, Distretto 06;811
ASL Roma 2, Distretto 07;772
ASL Roma 2, Distretto 08;333
ASL Roma 2, Distretto 09;425
ASL Roma 3, Municipio X;589
ASL Roma 3, Municipio XI;395
ASL Roma 3, Municipio XII;276
ASL Roma 3, Fiumicino;220
ASL Roma 4, Distretto F1;237
ASL Roma 4, Distretto F2;243
ASL Roma 4, Distretto F3;183
ASL Roma 4, Distretto F4;351
ASL Roma 5, Distretto G1-Mentana-Monterotondo;355
ASL Roma 5, Distretto G2-Guidonia;411
ASL Roma 5, Distretto G3-Tivoli;289
ASL Roma 5, Distretto G4-Subiaco;140
ASL Roma 5, Distretto G5-Palestrina;302
ASL Roma 5, Distretto G6-Colleferro;300
ASL Roma 6, Distretto H1;262
ASL Roma 6, Distretto H2;351
ASL Roma 6, Distretto H3;248
ASL Roma 6, Distretto H4;357
ASL Roma 6, Distretto H5;239
ASL Roma 6, Distretto H6;382
ASL Viterbo, Distretto A;339
ASL Viterbo, Distretto B;277
ASL Viterbo, Distretto C;414
ASL Rieti, Distretto 1-Rieti-Antrodoco-SElpidio;307
ASL Rieti, Distretto 2 - Salario-Mirtense;214
ASL Latina, Distretto 1 - Aprilia-Cisterna;413
ASL Latina, Distretto 2 - Latina;597
ASL Latina, Distretto 3 - Monti Lepini;198
ASL Latina, Distretto 4 - Fondi-Terracina;403
ASL Latina, Distretto 5 - Formia-Gaeta;425
ASL Frosinone, Distretto A - Alatri-Anagni;317
ASL Frosinone, Distretto B - Frosinone;643
ASL Frosinone, Distretto C - Sora;336
ASL Frosinone, Distretto D - Cassino - Pontecorvo;508

COMUNE;2022
Accumoli;(*)
Acquafondata;(*)
Acquapendente;21
Acuto;5
Affile;8
Agosta;8
Alatri;93
Albano Laziale;161
Allumiere;14
Alvito;8
Amaseno;16
Amatrice;12
Anagni;71
Anguillara Sabazia;72
Anticoli Corrado;4
Antrodoco;11
Anzio;200
Aprilia;243
Aquino;29
Arce;24
Arcinazzo Romano;5
Ardea;154
Ariccia;58
Arlena Di Castro;4
Arnara;11
Arpino;23
Arsoli;12
Artena;56
Ascrea;0
Atina;17
Ausonia;11
Bagnoregio;14
Barbarano Romano;5
Bassano In Teverina;6
Bassano Romano;26
Bassiano;6
Bellegra;14
Belmonte Castello;7
Belmonte In Sabina;(*)
Blera;14
Bolsena;13
Bomarzo;5
Borbona;5
Borgo Velino;6
Borgorose;12
Boville Ernica;27
Bracciano;49
Broccostella;10
Calcata;5
Camerata Nuova;(*)
Campagnano Di Roma;44
Campodimele;(*)
Campoli Appennino;9
Canale Monterano;18
Canepina;10
Canino;22
Cantalice;8
Cantalupo In Sabina;7
Canterano;(*)
Capena;31
Capodimonte;5
Capranica;22
Capranica Prenestina;(*)
Caprarola;7
Carbognano;5
Carpineto Romano;10
Casalattico;(*)
Casalvieri;7
Casape;(*)
Casaprota;(*)
Casperia;(*)
Cassino;143
Castel Di Tora;(*)
Castel Gandolfo;24
Castel Madama;20
Castel San Pietro Romano;4
Castel Sant'Angelo;7
Castel Sant'Elia;10
Castelforte;29
Castelliri;13
Castelnuovo Di Farfa;(*)
Castelnuovo Di Porto;22
Castelnuovo Parano;4
Castiglione In Teverina;16
Castro Dei Volsci;17
Castrocielo;15
Cave;35
Ceccano;99
Celleno;(*)
Cellere;4
Ceprano;30
Cerreto Laziale;(*)
Cervara Di Roma;(*)
Cervaro;26
Cerveteri;121
Ciampino;102
Ciciliano;6
Cineto Romano;(*)
Cisterna Di Latina;121
Cittaducale;22
Cittareale;(*)
Civita Castellana;54
Civitavecchia;169
Civitella D'Agliano;5
Civitella San Paolo;7
Colfelice;11
Collalto Sabino;(*)
Colle Di Tora;(*)
Colle San Magno;(*)
Colleferro;90
Collegiove;(*)
Collepardo;6
Collevecchio;4
Colli Sul Velino;0
Colonna;12
Concerviano;0
Configni;(*)
Contigliano;7
Corchiano;14
Coreno Ausonio;8
Cori;45
Cottanello;0
Esperia;37
Fabrica Di Roma;39
Faleria;6
