Gruppo patologie: Dati di prevalenza Diabete ;tipo 2
Marcetelli;(*)
Marino;117
Marta;18
Mazzano Romano;13
Mentana;53
Micigliano;(*)
Minturno;63
Mompeo;(*)
Montalto Di Castro;39
Montasola;0
Monte Porzio Catone;29
Monte Romano;6
Monte San Biagio;23
Monte San Giovanni Campano;31
Monte San Giovanni In Sabina;(*)
Montebuono;(*)
Montecompatri;24
Montefiascone;59
Monteflavio;6
Montelanico;(*)
Monteleone Sabino;6
Montelibretti;17
Montenero Sabino;0
Monterosi;9
Monterotondo;132
Montopoli Di Sabina;17
Montorio Romano;5
Moricone;11
Morlupo;16
Morolo;17
Morro Reatino;0
Nazzano;7
Nemi;7
Nepi;23
Nerola;8
Nespolo;0
Nettuno;181
Norma;10
Olevano Romano;33
Onano;9
Oriolo Romano;16
Orte;23
Orvinio;0
Paganico;(*)
Palestrina;76
Paliano;31
Palombara Sabina;29
Pastena;7
Patrica;15
Percile;(*)
Pescorocchiano;14
Pescosolido;6
Petrella Salto;6
Piansano;7
Picinisco;8
Pico;14
Piedimonte San Germano;21
Piglio;18
Pignataro Interamna;10
Pisoniano;5
Pofi;20
Poggio Bustone;13
Poggio Catino;(*)
Poggio Mirteto;20
Poggio Moiano;17
Poggio Nativo;8
Poggio San Lorenzo;5
Poli;12
Pomezia;151
Pontecorvo;46
Pontinia;29
Ponza;13
Ponzano Romano;7
Posta;7
Posta Fibreno;9
Pozzaglia Sabino;0
Priverno;48
Proceno;(*)
Prossedi;6
Riano;25
Rieti;165
Rignano Flaminio;24
Riofreddo;(*)
Ripi;18
Rivodutri;5
Rocca Canterano;(*)
Rocca D'Arce;8
Rocca Di Cave;(*)
Rocca Di Papa;36
Rocca Massima;(*)
Rocca Priora;26
Rocca Santo Stefano;5
Rocca Sinibalda;9
Roccagiovine;4
Roccagorga;16
Roccantica;(*)
Roccasecca;33
Roccasecca Dei Volsci;10
Roiate;7
Roma;9606
Ronciglione;21
Roviano;11
Sabaudia;50
Sacrofano;16
Salisano;0
Sambuci;4
San Biagio Saracinisco;4
San Cesareo;47
San Donato Val Di Comino;4
San Felice Circeo;33
San Giorgio A Liri;18
San Giovanni Incarico;31
San Gregorio Da Sassola;14
San Lorenzo Nuovo;9
San Polo Dei Cavalieri;(*)
San Vito Romano;16
San Vittore Del Lazio;14
Sant'Ambrogio Sul Garigliano;4
Sant'Andrea Del Garigliano;9
Sant'Angelo Romano;16
Sant'Apollinare;10
Sant'Elia Fiumerapido;25
Sant'Oreste;13
Santa Marinella;60
Santi Cosma E Damiano;34
Santopadre;6
Saracinesco;0
Scandriglia;15
Segni;42
Selci;(*)
Sermoneta;25
Serrone;17
Settefrati;7
Sezze;60
Sgurgola;12
Sonnino;23
Sora;93
Soriano Nel Cimino;31
Sperlonga;12
Spigno Saturnia;7
Stimigliano;6
Strangolagalli;7
Subiaco;40
Supino;18
Sutri;17
Tarano;5
Tarquinia;58
Terelle;0
Terracina;167
Tessennano;(*)
Tivoli;188
Toffia;4
Tolfa;15
Torre Cajetani;7
Torri In Sabina;8
Torrice;16
Torricella In Sabina;7
Torrita Tiberina;5
Trevi Nel Lazio;9
Trevignano Romano;10
Trivigliano;(*)
Turania;(*)
Tuscania;25
Vacone;(*)
Valentano;14
Vallecorsa;7
Vallemaio;9
Vallepietra;0
Vallerano;7
Vallerotonda;11
Vallinfreda;(*)
Valmontone;56
Varco Sabino;4
Vasanello;8
Vejano;14
Velletri;199
Ventotene;(*)
Veroli;57
Vetralla;69
Vicalvi;(*)
Vico Nel Lazio;6
Vicovaro;14
Vignanello;21
Villa Latina;4
Villa San Giovanni In Tuscia;(*)
Villa Santa Lucia;7
Villa Santo Stefano;8
Viterbo;225
Viticuso;5
Vitorchiano;14
Vivaro Romano;(*)
Zagarolo;55
(*)  n casi ≤ 3 Dato omesso per normativa sulla riservatezza

Fonte www.opensalutelazio.it
